protein,target_layer,target_head,source_layer,source_head,source_group,upstream_mode,alpha_star,indirect_metric,indirect_drop,indirect_fraction_of_total_drop,pass_c_attn_diff_l1,pass_c_q_norm,pass_c_k_norm,pass_c_ctx_norm,target_total_attn_diff_l1
2B61A,26,16,17,5,,free,0.25,0.5535953640937805,0.020199120044708252,0.08335644451441,40.16029357910156,174.96066284179688,186.31629943847656,82.22240447998047,55.29010772705078
2B61A,26,16,14,0,,free,0.25,0.5676074624061584,0.006187021732330322,0.025532207967423382,21.189193725585938,174.6284637451172,186.71905517578125,81.37194061279297,55.29010772705078
2B61A,26,16,16,15,,free,0.25,0.5597646832466125,0.01402980089187622,0.057897290426682624,31.177764892578125,174.50645446777344,186.1529998779297,81.76531982421875,55.29010772705078
2B61A,26,16,13,18,,free,0.25,0.5661355257034302,0.007658958435058594,0.03160650277918358,16.37774658203125,174.42005920410156,186.8677520751953,80.87206268310547,55.29010772705078
2B61A,26,16,12,3,,free,0.25,0.5686181783676147,0.0051763057708740234,0.02136124959030179,11.033716201782227,173.8206024169922,186.52691650390625,80.5149917602539,55.29010772705078
2B61A,26,16,14,19,,free,0.25,0.5660770535469055,0.007717430591583252,0.031847801957573404,21.7440185546875,174.5513153076172,186.65737915039062,81.29623413085938,55.29010772705078
2B61A,26,16,16,7,,free,0.25,0.5607199668884277,0.013074517250061035,0.05395508662234649,33.01374435424805,174.5660858154297,186.23019409179688,82.09626007080078,55.29010772705078
2B61A,26,16,19,15,,free,0.25,0.5381399393081665,0.035654544830322266,0.14713690899688045,44.458499908447266,174.72010803222656,186.44363403320312,81.86396789550781,55.29010772705078
2B61A,26,16,14,13,,free,0.25,0.56623774766922,0.007556736469268799,0.031184659669154475,21.005294799804688,174.58702087402344,186.67979431152344,81.28875732421875,55.29010772705078
2B61A,32,13,11,1,,free,0.25,0.5710888504981995,0.0027056336402893066,0.01116543690586073,7.774941921234131,174.08206176757812,176.7757568359375,109.32286071777344,51.271724700927734
2B61A,32,13,22,14,,free,0.25,0.5539534687995911,0.019841015338897705,0.08187864077968414,37.02312469482422,173.0287322998047,175.5301055908203,106.96839141845703,51.271724700927734
2B61A,32,13,14,9,,free,0.25,0.5575393438339233,0.01625514030456543,0.06708067964705383,21.108318328857422,174.21946716308594,176.37738037109375,107.56122589111328,51.271724700927734
2B61A,32,13,11,16,,free,0.25,0.5719529390335083,0.0018415451049804688,0.007599571269655521,9.322004318237305,174.1529541015625,176.6136474609375,109.15755462646484,51.271724700927734
2B61A,32,13,19,0,,free,0.25,0.5548568964004517,0.01893758773803711,0.07815043318859892,33.81488037109375,173.35313415527344,176.130859375,106.13072204589844,51.271724700927734
2B61A,32,13,17,18,,free,0.25,0.55391526222229,0.01987922191619873,0.08203630925404487,29.63469886779785,173.26840209960938,175.7835235595703,106.0896987915039,51.271724700927734
2B61A,32,13,14,14,,free,0.25,0.5593397617340088,0.01445472240447998,0.05965082951204559,20.56047821044922,174.3421630859375,176.4076385498047,107.61054992675781,51.271724700927734
2B61A,32,13,16,17,,free,0.25,0.5587928891181946,0.01500159502029419,0.06190762865753657,24.45470428466797,173.34515380859375,176.00762939453125,105.54141235351562,51.271724700927734
2B61A,32,13,15,2,,free,0.25,0.5599411725997925,0.013853311538696289,0.05716896538365278,21.993824005126953,173.5314483642578,175.9626922607422,106.55537414550781,51.271724700927734
2B61A,32,13,13,8,,free,0.25,0.5613014101982117,0.0124930739402771,0.05155562333468823,17.412273406982422,174.4064178466797,176.36785888671875,108.69021606445312,51.271724700927734
2B61A,32,13,11,6,,free,0.25,0.5721926093101501,0.001601874828338623,0.006610515208182035,8.095699310302734,174.0501251220703,176.7014923095703,109.16692352294922,51.271724700927734
2B61A,32,13,17,5,,free,0.25,0.554144024848938,0.01965045928955078,0.08109226618915175,29.78145980834961,173.28973388671875,175.86073303222656,106.63616943359375,51.271724700927734
2B61A,32,13,14,0,,free,0.25,0.5585145950317383,0.015279889106750488,0.06305607500198315,19.925996780395508,174.26266479492188,176.3877410888672,107.8275375366211,51.271724700927734
2B61A,32,13,16,15,,free,0.25,0.5572706460952759,0.01652383804321289,0.06818952439341605,24.745586395263672,173.31930541992188,175.9411163330078,105.2232894897461,51.271724700927734
2B61A,32,13,13,18,,free,0.25,0.5601709485054016,0.013623535633087158,0.0562207407835582,17.22784423828125,174.40931701660156,176.467041015625,108.88092803955078,51.271724700927734
2B61A,32,13,12,3,,free,0.25,0.570860743522644,0.0029337406158447266,0.012106774271505851,11.192249298095703,174.02191162109375,176.3800048828125,108.59375762939453,51.271724700927734
2B61A,32,13,14,19,,free,0.25,0.5602229237556458,0.013571560382843018,0.05600625262498947,19.56238555908203,174.2494659423828,176.362548828125,107.74737548828125,51.271724700927734
2B61A,32,13,16,7,,free,0.25,0.5564814805984497,0.017313003540039062,0.07144620239737252,27.746658325195312,173.35580444335938,175.9124755859375,105.09437561035156,51.271724700927734
2B61A,32,13,19,15,,free,0.25,0.5548449754714966,0.018949508666992188,0.07819962772038073,34.045623779296875,173.3812255859375,176.10023498535156,106.26496124267578,51.271724700927734
2B61A,32,13,14,13,,free,0.25,0.5597322583198547,0.014062225818634033,0.05803109955312917,19.63799285888672,174.290283203125,176.44754028320312,107.60075378417969,51.271724700927734
2B61A,32,18,11,1,,free,0.25,0.5711714029312134,0.0026230812072753906,0.010824764773271626,8.979766845703125,170.03720092773438,210.6959686279297,205.36181640625,71.75942993164062
2B61A,32,18,22,14,,free,0.25,0.5576579570770264,0.016136527061462402,0.06659119405582473,49.07958221435547,169.37765502929688,209.33584594726562,206.1317596435547,71.75942993164062
2B61A,32,18,14,9,,free,0.25,0.5637170672416687,0.010077416896820068,0.04158684341442027,35.87799835205078,170.2261199951172,210.599853515625,207.51971435546875,71.75942993164062
2B61A,32,18,11,16,,free,0.25,0.5707701444625854,0.0030243396759033203,0.012480652713047682,11.394238471984863,170.0122528076172,210.7757568359375,205.639404296875,71.75942993164062
2B61A,32,18,19,0,,free,0.25,0.5574616193771362,0.01633286476135254,0.06740142799427129,46.972816467285156,169.20664978027344,209.27639770507812,205.735595703125,71.75942993164062
2B61A,32,18,17,18,,free,0.25,0.5572641491889954,0.016530334949493408,0.06821633541323714,44.149322509765625,169.3605499267578,209.32537841796875,205.0429229736328,71.75942993164062
2B61A,32,18,14,14,,free,0.25,0.5658086538314819,0.007985830307006836,0.03295541684064108,37.547847747802734,170.25013732910156,210.7725372314453,207.62364196777344,71.75942993164062
2B61A,32,18,16,17,,free,0.25,0.5612741708755493,0.012520313262939453,0.05166803283980969,39.14751052856445,169.68246459960938,210.11181640625,207.5576629638672,71.75942993164062
2B61A,32,18,15,2,,free,0.25,0.5633651614189148,0.010429322719573975,0.04303906599261959,35.059486389160156,169.6306915283203,209.9237823486328,208.03192138671875,71.75942993164062
2B61A,32,18,13,8,,free,0.25,0.5663558840751648,0.007438600063323975,0.03069714185919664,33.08143615722656,170.20181274414062,210.9270782470703,207.22164916992188,71.75942993164062
2B61A,32,18,11,6,,free,0.25,0.5716424584388733,0.0021520256996154785,0.008880842849913018,9.37794017791748,169.8780059814453,210.61436462402344,204.8856201171875,71.75942993164062
2B61A,32,18,17,5,,free,0.25,0.557654857635498,0.016139626502990723,0.066603984634088,44.85652160644531,169.24832153320312,209.22265625,204.42544555664062,71.75942993164062
2B61A,32,18,14,0,,free,0.25,0.5659657716751099,0.007828712463378906,0.03230703291175669,34.7064323425293,170.1910858154297,210.84169006347656,207.81968688964844,71.75942993164062
2B61A,32,18,16,15,,free,0.25,0.5609270930290222,0.012867391109466553,0.053100331632637374,38.225589752197266,169.65945434570312,210.03587341308594,207.2909698486328,71.75942993164062
2B61A,32,18,13,18,,free,0.25,0.5667983889579773,0.006996095180511475,0.028871040839455492,31.9212589263916,170.2355194091797,211.0001983642578,207.30421447753906,71.75942993164062
2B61A,32,18,12,3,,free,0.25,0.571100652217865,0.0026938319206237793,0.011116734319396727,17.938709259033203,169.87368774414062,210.4564666748047,205.04847717285156,71.75942993164062
2B61A,32,18,14,19,,free,0.25,0.5655226111412048,0.008271872997283936,0.034135839630745846,33.54676055908203,170.21139526367188,210.76742553710938,207.78916931152344,71.75942993164062
2B61A,32,18,16,7,,free,0.25,0.5616182684898376,0.012176215648651123,0.05024803267992746,41.3598747253418,169.67962646484375,210.1464080810547,208.16317749023438,71.75942993164062
2B61A,32,18,19,15,,free,0.25,0.5563808083534241,0.017413675785064697,0.07186165021826998,48.11721420288086,169.24642944335938,209.35488891601562,205.8842010498047,71.75942993164062
2B61A,32,18,14,13,,free,0.25,0.5653157830238342,0.008478701114654541,0.03498936475716042,34.2946662902832,170.2162628173828,210.85617065429688,207.66871643066406,71.75942993164062
2B61A,30,1,11,1,,free,0.25,0.5722030401229858,0.0015914440155029297,0.006567469992872942,12.981327056884766,175.3387908935547,184.0616455078125,95.75794219970703,66.11669158935547
2B61A,30,1,22,14,,free,0.25,0.5605815052986145,0.013212978839874268,0.05452648110899233,47.876243591308594,174.94203186035156,183.92001342773438,96.70352935791016,66.11669158935547
2B61A,30,1,14,9,,free,0.25,0.5650457739830017,0.00874871015548706,0.036103620902018636,32.89616394042969,175.3643035888672,184.06387329101562,96.05327606201172,66.11669158935547
2B61A,30,1,11,16,,free,0.25,0.5729061365127563,0.0008883476257324219,0.003665976508381211,14.232759475708008,175.3834991455078,184.04336547851562,95.9991226196289,66.11669158935547
2B61A,30,1,19,0,,free,0.25,0.5655690431594849,0.008225440979003906,0.03394422692945566,44.490840911865234,174.7725067138672,183.6102752685547,96.43733978271484,66.11669158935547
2B61A,30,1,17,18,,free,0.25,0.5657413005828857,0.008053183555603027,0.033233365945208364,41.378028869628906,174.8276824951172,183.49990844726562,96.1852035522461,66.11669158935547
2B61A,30,1,14,14,,free,0.25,0.5643764734268188,0.009418010711669922,0.03886564788890891,35.390201568603516,175.26646423339844,184.1966552734375,95.93383026123047,66.11669158935547
2B61A,30,1,16,17,,free,0.25,0.5646831393241882,0.009111344814300537,0.037600118558821595,37.81314468383789,174.77760314941406,183.47015380859375,95.5553970336914,66.11669158935547
2B61A,30,1,15,2,,free,0.25,0.5663684010505676,0.007426083087921143,0.030645487600825732,32.27434158325195,175.18055725097656,183.54811096191406,95.78218078613281,66.11669158935547
2B61A,30,1,13,8,,free,0.25,0.5664611458778381,0.007333338260650635,0.03026275414356317,36.82114028930664,174.9808349609375,184.51148986816406,96.2826919555664,66.11669158935547
2B61A,30,1,11,6,,free,0.25,0.5738709568977356,-7.647275924682617e-05,-0.000315582921380374,12.508583068847656,175.26649475097656,183.94625854492188,95.71610260009766,66.11669158935547
2B61A,30,1,17,5,,free,0.25,0.5660436153411865,0.007750868797302246,0.03198579261922141,41.55702209472656,174.90655517578125,183.66355895996094,96.19733428955078,66.11669158935547
2B61A,30,1,14,0,,free,0.25,0.5633255839347839,0.010468900203704834,0.043202391838135235,33.56048583984375,175.17970275878906,184.02886962890625,96.09334564208984,66.11669158935547
2B61A,30,1,16,15,,free,0.25,0.5639997720718384,0.00979471206665039,0.040420195093214414,38.737098693847656,174.73690795898438,183.4644012451172,95.74485778808594,66.11669158935547
2B61A,30,1,13,18,,free,0.25,0.5661097168922424,0.007684767246246338,0.03171300894049122,36.110496520996094,175.05630493164062,184.67678833007812,96.27945709228516,66.11669158935547
2B61A,30,1,12,3,,free,0.25,0.5691292881965637,0.004665195941925049,0.019252034040156265,22.085468292236328,175.01280212402344,183.8548126220703,96.10454559326172,66.11669158935547
2B61A,30,1,14,19,,free,0.25,0.5643165111541748,0.009477972984313965,0.03911309638377146,32.52963638305664,175.21168518066406,184.04307556152344,96.11714935302734,66.11669158935547
2B61A,30,1,16,7,,free,0.25,0.5659435987472534,0.007850885391235352,0.03239853474087088,39.44485855102539,174.74549865722656,183.50570678710938,95.5901870727539,66.11669158935547
2B61A,30,1,19,15,,free,0.25,0.5637337565422058,0.010060727596282959,0.041517971069925726,45.26614761352539,174.8021697998047,183.67068481445312,96.34484100341797,66.11669158935547
2B61A,30,1,14,13,,free,0.25,0.5637749433517456,0.010019540786743164,0.041348003962619534,31.917341232299805,175.23455810546875,183.9421844482422,95.7723617553711,66.11669158935547
2B61A,27,15,11,1,,free,0.25,0.5732946991920471,0.0004997849464416504,0.002062480744952795,7.512640476226807,174.65065002441406,169.4244842529297,77.29503631591797,52.31636428833008
2B61A,27,15,22,14,,free,0.25,0.5618444681167603,0.011950016021728516,0.049314566439367435,45.7886962890625,173.4840850830078,167.70533752441406,75.35688781738281,52.31636428833008
2B61A,27,15,14,9,,free,0.25,0.5706107020378113,0.0031837821006774902,0.01313862957562952,26.397947311401367,174.67564392089844,168.57298278808594,75.4342041015625,52.31636428833008
2B61A,27,15,11,16,,free,0.25,0.5739473700523376,-0.00015288591384887695,-0.0006309198701018389,10.072290420532227,174.65440368652344,169.18991088867188,76.65773010253906,52.31636428833008
2B61A,27,15,19,0,,free,0.25,0.5669322609901428,0.006862223148345947,0.028318586247545654,41.54412841796875,174.17996215820312,167.74720764160156,75.65672302246094,52.31636428833008
2B61A,27,15,17,18,,free,0.25,0.5687842965126038,0.00501018762588501,0.02067572378992213,38.047698974609375,174.13339233398438,167.58636474609375,75.55619049072266,52.31636428833008
2B61A,27,15,14,14,,free,0.25,0.5714365243911743,0.002357959747314453,0.009730678386443955,25.294750213623047,174.69454956054688,168.68959045410156,75.6179428100586,52.31636428833008
2B61A,27,15,16,17,,free,0.25,0.5709015130996704,0.0028929710388183594,0.011938528972812027,29.407188415527344,174.07891845703125,168.1171112060547,75.69725036621094,52.31636428833008
2B61A,27,15,15,2,,free,0.25,0.57052081823349,0.0032736659049987793,0.013509556345264443,30.142288208007812,174.6231231689453,168.21865844726562,75.26102447509766,52.31636428833008
2B61A,27,15,13,8,,free,0.25,0.5718439817428589,0.0019505023956298828,0.008049209290141354,18.946802139282227,174.6505584716797,169.24630737304688,75.98326110839844,52.31636428833008
2B61A,27,15,11,6,,free,0.25,0.5740829110145569,-0.00028842687606811523,-0.0011902616964611298,7.578539848327637,174.71754455566406,169.3706817626953,77.22762298583984,52.31636428833008
2B61A,27,15,17,5,,free,0.25,0.568005383014679,0.0057891011238098145,0.023890094496546235,37.41880416870117,174.1793975830078,167.71865844726562,75.45396423339844,52.31636428833008
2B61A,27,15,14,0,,free,0.25,0.5713191628456116,0.0024753212928771973,0.01021499855183597,25.152202606201172,174.7460479736328,168.6365203857422,75.5697021484375,52.31636428833008
2B61A,27,15,16,15,,free,0.25,0.5708922147750854,0.0029022693634033203,0.011976900707601847,30.095998764038086,174.07321166992188,168.11497497558594,75.73078918457031,52.31636428833008
2B61A,27,15,13,18,,free,0.25,0.5713252425193787,0.0024692416191101074,0.010189909340627242,19.067100524902344,174.72125244140625,169.27633666992188,75.98001098632812,52.31636428833008
2B61A,27,15,12,3,,free,0.25,0.5740317702293396,-0.00023728609085083008,-0.000979217155117123,14.325621604919434,174.31858825683594,169.1042938232422,75.58451080322266,52.31636428833008
2B61A,27,15,14,19,,free,0.25,0.570572018623352,0.0032224655151367188,0.013298265831261527,25.06520652770996,174.66717529296875,168.69696044921875,75.67417907714844,52.31636428833008
2B61A,27,15,16,7,,free,0.25,0.569976270198822,0.003818213939666748,0.01575676255705797,32.688480377197266,174.2705841064453,167.8594970703125,75.77770233154297,52.31636428833008
2B61A,27,15,19,15,,free,0.25,0.5666917562484741,0.0071027278900146484,0.029311085926243867,41.901527404785156,174.24862670898438,167.7372589111328,75.52229309082031,52.31636428833008
2B61A,27,15,14,13,,free,0.25,0.5712066292762756,0.0025878548622131348,0.010679394931856349,25.2029972076416,174.7577667236328,168.5729217529297,75.60247039794922,52.31636428833008
1PVGA,26,16,13,2,INTRA,free,0.25,0.5912966132164001,0.0008335113525390625,0.0033278879941038507,22.047306060791016,174.66265869140625,195.2946319580078,82.50790405273438,45.63057327270508
1PVGA,26,16,17,10,INTRA,free,0.25,0.5860579013824463,0.00607222318649292,0.02424403528313285,30.19341278076172,174.50283813476562,195.17086791992188,81.7441635131836,45.63057327270508
1PVGA,26,16,14,4,CROSS,free,0.25,0.5889296531677246,0.0032004714012145996,0.012778242694751592,22.84849739074707,174.8118438720703,195.08753967285156,82.18634033203125,45.63057327270508
1PVGA,26,16,15,8,CROSS,free,0.25,0.5884536504745483,0.003676474094390869,0.01467873708268876,25.529178619384766,174.76255798339844,195.32431030273438,82.17220306396484,45.63057327270508
1PVGA,26,16,11,14,ANCHOR,free,0.25,0.5921727418899536,-4.26173210144043e-05,-0.0001701544562202698,13.138833045959473,175.2859344482422,195.158447265625,83.23347473144531,45.63057327270508
1PVGA,26,16,11,16,ANCHOR,free,0.25,0.5921403169631958,-1.0192394256591797e-05,-4.0694282536596e-05,14.334280014038086,175.10821533203125,195.16937255859375,82.69891357421875,45.63057327270508
1PVGA,26,16,12,10,ANCHOR,free,0.25,0.5912755727767944,0.0008545517921447754,0.00341189432004197,17.7230281829834,174.7129364013672,195.08193969726562,82.49552154541016,45.63057327270508
1PVGA,26,16,12,15,ANCHOR,free,0.25,0.5915466547012329,0.0005834698677062988,0.002329569191524785,18.268054962158203,174.77442932128906,195.08932495117188,82.16568756103516,45.63057327270508
1PVGA,26,16,13,18,ANCHOR,free,0.25,0.5908073782920837,0.0013227462768554688,0.005281213555860458,21.824411392211914,174.7815399169922,195.4204864501953,82.62789916992188,45.63057327270508
1PVGA,26,16,14,9,ANCHOR,free,0.25,0.5890518426895142,0.003078281879425049,0.012290387260833336,23.20652961730957,174.82327270507812,195.08981323242188,82.1862564086914,45.63057327270508
1PVGA,26,16,17,18,ANCHOR,free,0.25,0.5876827239990234,0.0044474005699157715,0.017756747903322285,30.00823211669922,174.57107543945312,195.10475158691406,81.94950103759766,45.63057327270508
1PVGA,26,16,12,8,OTHER,free,0.25,0.5911920666694641,0.0009380578994750977,0.0037453018629295194,18.403270721435547,174.6540985107422,195.06101989746094,82.21943664550781,45.63057327270508
1PVGA,26,16,13,17,OTHER,free,0.25,0.5913201570510864,0.0008099675178527832,0.003233886581226918,21.974885940551758,174.74339294433594,195.35494995117188,82.59555053710938,45.63057327270508
1PVGA,26,16,14,0,OTHER,free,0.25,0.5895779728889465,0.0025521516799926758,0.010189753155859458,22.42880630493164,174.83364868164062,195.12208557128906,82.34324645996094,45.63057327270508
1PVGA,26,16,14,3,OTHER,free,0.25,0.5895873308181763,0.0025427937507629395,0.010152390568969135,22.451189041137695,174.8473663330078,195.14602661132812,82.22209167480469,45.63057327270508
1PVGA,26,16,16,7,OTHER,free,0.25,0.587455689907074,0.004674434661865234,0.018663207097368448,28.923004150390625,174.48666381835938,195.03936767578125,81.52137756347656,45.63057327270508
1PVGA,26,16,16,14,OTHER,free,0.25,0.5868948698043823,0.005235254764556885,0.02090234454992302,28.29520034790039,174.3235626220703,195.0643310546875,81.24443054199219,45.63057327270508
1PVGA,26,16,20,3,OTHER,free,0.25,0.5837523937225342,0.00837773084640503,0.03344903439725878,34.909969329833984,174.18896484375,194.92953491210938,81.66726684570312,45.63057327270508
1PVGA,26,16,21,13,OTHER,free,0.25,0.5794323086738586,0.012697815895080566,0.05069746073626428,36.08042907714844,173.6501922607422,194.4556884765625,81.62347412109375,45.63057327270508
1PVGA,26,16,24,18,OTHER,free,0.25,0.5692304372787476,0.02289968729019165,0.0914295818162715,42.0238037109375,173.5740966796875,193.6624755859375,82.50875854492188,45.63057327270508
1PVGA,27,15,13,2,INTRA,free,0.25,0.5962076783180237,-0.004077553749084473,-0.01628009279724288,25.853687286376953,179.6419677734375,185.59567260742188,68.83123016357422,54.125038146972656
1PVGA,27,15,17,10,INTRA,free,0.25,0.5790864825248718,0.013043642044067383,0.05207821060338317,33.88405227661133,178.9051971435547,185.14993286132812,68.70501708984375,54.125038146972656
1PVGA,27,15,14,4,CROSS,free,0.25,0.5975838899612427,-0.005453765392303467,-0.02177477285272513,29.527446746826172,179.57273864746094,185.302490234375,69.05525970458984,54.125038146972656
1PVGA,27,15,15,8,CROSS,free,0.25,0.5942540168762207,-0.002123892307281494,-0.008479879354541083,33.20911407470703,179.19998168945312,185.29617309570312,68.45431518554688,54.125038146972656
1PVGA,27,15,11,14,ANCHOR,free,0.25,0.5948089957237244,-0.0026788711547851562,-0.010695694937571758,14.190850257873535,179.91661071777344,185.61599731445312,69.77388763427734,54.125038146972656
1PVGA,27,15,11,16,ANCHOR,free,0.25,0.5953279733657837,-0.0031978487968444824,-0.012767771651291882,15.872751235961914,179.92433166503906,185.5272216796875,69.71627044677734,54.125038146972656
1PVGA,27,15,12,10,ANCHOR,free,0.25,0.5992677807807922,-0.007137656211853027,-0.028497896688639595,20.442481994628906,179.38262939453125,185.68118286132812,68.99459075927734,54.125038146972656
1PVGA,27,15,12,15,ANCHOR,free,0.25,0.5947009325027466,-0.002570807933807373,-0.01026424035137966,20.42780113220215,179.4065399169922,185.68759155273438,69.10768127441406,54.125038146972656
1PVGA,27,15,13,18,ANCHOR,free,0.25,0.5965800285339355,-0.004449903964996338,-0.017766742990261097,25.170001983642578,179.7113800048828,185.58212280273438,69.01341247558594,54.125038146972656
1PVGA,27,15,14,9,ANCHOR,free,0.25,0.5965990424156189,-0.0044689178466796875,-0.017842658055343987,29.71435546875,179.4865264892578,185.4063720703125,69.11029052734375,54.125038146972656
1PVGA,27,15,17,18,ANCHOR,free,0.25,0.58501797914505,0.00711214542388916,0.02839604199316788,34.60472106933594,178.96243286132812,185.20230102539062,68.91246032714844,54.125038146972656
1PVGA,27,15,12,8,OTHER,free,0.25,0.5945231914520264,-0.002393066883087158,-0.009554589178723934,19.88818359375,179.4650421142578,185.62982177734375,69.06099700927734,54.125038146972656
1PVGA,27,15,13,17,OTHER,free,0.25,0.5955666899681091,-0.003436565399169922,-0.013720874584385841,24.888818740844727,179.7511444091797,185.56324768066406,69.00015258789062,54.125038146972656
1PVGA,27,15,14,0,OTHER,free,0.25,0.59732586145401,-0.005195736885070801,-0.020744564963246042,29.17190170288086,179.50071716308594,185.32261657714844,69.0056381225586,54.125038146972656
1PVGA,27,15,14,3,OTHER,free,0.25,0.5981671810150146,-0.0060370564460754395,-0.02410362810946857,29.043970108032227,179.47406005859375,185.34164428710938,69.01959228515625,54.125038146972656
1PVGA,27,15,16,7,OTHER,free,0.25,0.5903893709182739,0.0017407536506652832,0.00695015509638179,34.114952087402344,178.9474639892578,185.113525390625,68.85968780517578,54.125038146972656
1PVGA,27,15,16,14,OTHER,free,0.25,0.5899848341941833,0.0021452903747558594,0.00856531355004189,33.815696716308594,178.90269470214844,185.13609313964844,68.5376205444336,54.125038146972656
1PVGA,27,15,20,3,OTHER,free,0.25,0.5650467872619629,0.02708333730697632,0.1081332759171117,37.158729553222656,178.99851989746094,185.04083251953125,68.78853607177734,54.125038146972656
1PVGA,27,15,21,13,OTHER,free,0.25,0.5631517171859741,0.028978407382965088,0.11569955672979318,38.28050231933594,178.9206085205078,184.92340087890625,68.49907684326172,54.125038146972656
1PVGA,27,15,24,18,OTHER,free,0.25,0.5588402152061462,0.03328990936279297,0.13291371419929418,46.423126220703125,178.588623046875,184.24644470214844,68.03162384033203,54.125038146972656
1PVGA,29,18,13,2,INTRA,free,0.25,0.5927032232284546,-0.0005730986595153809,-0.0022881609742068454,22.983957290649414,173.96617126464844,184.14456176757812,86.54581451416016,57.52206802368164
1PVGA,29,18,17,10,INTRA,free,0.25,0.5901502370834351,0.0019798874855041504,0.007904923877298884,28.393070220947266,173.63824462890625,183.52978515625,85.45842742919922,57.52206802368164
1PVGA,29,18,14,4,CROSS,free,0.25,0.590976357460022,0.0011537671089172363,0.004606545187490578,24.90695571899414,174.25218200683594,183.94775390625,86.32140350341797,57.52206802368164
1PVGA,29,18,15,8,CROSS,free,0.25,0.5909445285797119,0.001185595989227295,0.004733625578569772,25.276081085205078,173.6839141845703,183.6674346923828,85.9020767211914,57.52206802368164
1PVGA,29,18,11,14,ANCHOR,free,0.25,0.5921744704246521,-4.4345855712890625e-05,-0.0001770558257732598,13.618973731994629,174.09629821777344,184.35752868652344,87.46939849853516,57.52206802368164
1PVGA,29,18,11,16,ANCHOR,free,0.25,0.5921590328216553,-2.8908252716064453e-05,-0.00011541945631724597,14.036136627197266,173.9401092529297,184.229736328125,87.43450164794922,57.52206802368164
1PVGA,29,18,12,10,ANCHOR,free,0.25,0.5923885107040405,-0.00025838613510131836,-0.0010316357590417758,18.78260612487793,173.80596923828125,184.0547332763672,86.6611328125,57.52206802368164
1PVGA,29,18,12,15,ANCHOR,free,0.25,0.5920091271400452,0.00012099742889404297,0.00048309586870929754,19.30490493774414,173.8673553466797,184.0721893310547,86.65023040771484,57.52206802368164
1PVGA,29,18,13,18,ANCHOR,free,0.25,0.5927543640136719,-0.000624239444732666,-0.002492346321671169,22.752849578857422,174.1203155517578,184.28187561035156,86.51760864257812,57.52206802368164
1PVGA,29,18,14,9,ANCHOR,free,0.25,0.5907893776893616,0.0013407468795776367,0.005353082990515733,25.136964797973633,174.10174560546875,183.82276916503906,86.15223693847656,57.52206802368164
1PVGA,29,18,17,18,ANCHOR,free,0.25,0.5921167135238647,1.341104507446289e-05,5.354510860078421e-05,27.933929443359375,173.60501098632812,183.46417236328125,85.62078094482422,57.52206802368164
1PVGA,29,18,12,8,OTHER,free,0.25,0.5922874808311462,-0.00015735626220703125,-0.0006282626075825347,18.43228530883789,173.7587127685547,183.96444702148438,86.57957458496094,57.52206802368164
1PVGA,29,18,13,17,OTHER,free,0.25,0.5931695699691772,-0.0010394454002380371,-0.004150102883951448,23.160634994506836,174.1739501953125,184.23435974121094,86.57416534423828,57.52206802368164
