# E2a C_far diagnosis. Pre-registered outcomes:
# - D1 monotonic AND D3 distance-decaying -> graded long-range contribution.
# - D2 |delta| ~0 AND D1 flat -> artifact, drop C_far from Exp 2 reporting.
# - Mixed -> unresolved; flag in writeup.
protein,anchor_pos,radius,alpha_full,c0_alpha_norm,diagnostic,subcond,k_far,ref,ref_alpha_norm,alpha,alpha_norm,delta_alpha_norm,argmax_pos,argmax_preserved,mean_dist_to_anchor,positions
2DYIA,108,28,1.0865150690078735,0.5196203810058184,D1,k_far=2,2,C0,0.5196203810058184,0.694817304611206,0.639491641147382,0.11987126014156357,108,1,107.5,0;1
2DYIA,108,28,1.0865150690078735,0.5196203810058184,D1,k_far=4,4,C0,0.5196203810058184,0.7066082954406738,0.650343760152261,0.1307233791464426,108,1,106.5,0;1;2;3
2DYIA,108,28,1.0865150690078735,0.5196203810058184,D1,k_far=8,8,C0,0.5196203810058184,0.7754805684089661,0.7137319955599681,0.19411161455414971,108,1,104.5,0;1;2;3;4;5;6;7
2DYIA,108,28,1.0865150690078735,0.5196203810058184,D1,k_far=16,16,C0,0.5196203810058184,0.93483567237854,0.8603982577362355,0.34077787673041704,108,1,100.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
2DYIA,108,28,1.0865150690078735,0.5196203810058184,D2,mask_far_k=8,8,FULL,1.0,1.083808183670044,0.9975086536624832,-0.0024913463375167977,108,1,104.5,0;1;2;3;4;5;6;7
2DYIA,108,28,1.0865150690078735,0.5196203810058184,D3,bin=near,4,C0,0.5196203810058184,0.8923815488815308,0.821324594877813,0.30170421387199453,108,1,33.5,73;77;139;145
2DYIA,108,28,1.0865150690078735,0.5196203810058184,D3,bin=mid,4,C0,0.5196203810058184,0.8183585405349731,0.753195757590586,0.23357537658476757,108,1,44.75,65;66;149;161
2DYIA,108,28,1.0865150690078735,0.5196203810058184,D3,bin=far,4,C0,0.5196203810058184,0.7522414326667786,0.6923433039485322,0.17272292294271374,108,1,69.5,28;38;39;49
2DYIA,108,28,1.0865150690078735,0.5196203810058184,D3,bin=veryfar,4,C0,0.5196203810058184,0.7721008062362671,0.7106213510147571,0.19100097000893868,108,1,100.0,2;5;6;19
1KMVA,111,23,1.7028898000717163,0.658484235948862,D1,k_far=2,2,C0,0.658484235948862,1.2203842401504517,0.7166548534726416,0.05817061752377961,111,1,110.5,0;1
1KMVA,111,23,1.7028898000717163,0.658484235948862,D1,k_far=4,4,C0,0.658484235948862,1.2944668531417847,0.7601589093359234,0.10167467338706149,111,1,109.5,0;1;2;3
1KMVA,111,23,1.7028898000717163,0.658484235948862,D1,k_far=8,8,C0,0.658484235948862,1.462090015411377,0.8585934423647389,0.20010920641587693,111,1,107.5,0;1;2;3;4;5;6;7
1KMVA,111,23,1.7028898000717163,0.658484235948862,D1,k_far=16,16,C0,0.658484235948862,1.5964298248291016,0.9374827571119804,0.2789985211631184,111,1,103.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
1KMVA,111,23,1.7028898000717163,0.658484235948862,D2,mask_far_k=8,8,FULL,1.0,1.70380699634552,1.000538611643434,0.0005386116434340504,111,1,107.5,0;1;2;3;4;5;6;7
1KMVA,111,23,1.7028898000717163,0.658484235948862,D3,bin=near,4,C0,0.658484235948862,1.3378509283065796,0.785635646094208,0.12715141014534603,111,1,26.75,83;86;136;140
1KMVA,111,23,1.7028898000717163,0.658484235948862,D3,bin=mid,4,C0,0.658484235948862,1.2895914316177368,0.7572958811330166,0.09881164518415464,111,1,41.25,67;75;152;155
1KMVA,111,23,1.7028898000717163,0.658484235948862,D3,bin=far,4,C0,0.658484235948862,1.2837592363357544,0.7538709999212454,0.09538676397238344,111,1,71.75,32;34;49;180
1KMVA,111,23,1.7028898000717163,0.658484235948862,D3,bin=veryfar,4,C0,0.658484235948862,1.2968955039978027,0.7615851031248085,0.10310086717594658,111,1,95.5,7;16;18;21
4PEDA,89,48,1.7155282497406006,0.8057205480076498,D1,k_far=2,2,C0,0.8057205480076498,1.6337130069732666,0.9523090087384425,0.14658846073079268,89,1,88.5,0;1
4PEDA,89,48,1.7155282497406006,0.8057205480076498,D1,k_far=4,4,C0,0.8057205480076498,1.6641364097595215,0.9700431397799192,0.16432259177226938,89,1,87.5,0;1;2;3
4PEDA,89,48,1.7155282497406006,0.8057205480076498,D1,k_far=8,8,C0,0.8057205480076498,1.7069857120513916,0.9950204622450836,0.18929991423743375,89,1,85.5,0;1;2;3;4;5;6;7
4PEDA,89,48,1.7155282497406006,0.8057205480076498,D1,k_far=16,16,C0,0.8057205480076498,1.757542371749878,1.0244904868314644,0.21876993882381457,89,1,81.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
4PEDA,89,48,1.7155282497406006,0.8057205480076498,D2,mask_far_k=8,8,FULL,1.0,1.7060848474502563,0.9944953385105887,-0.005504661489411311,89,1,85.5,0;1;2;3;4;5;6;7
4PEDA,89,48,1.7155282497406006,0.8057205480076498,D3,bin=near,4,C0,0.8057205480076498,1.6805882453918457,0.9796330929822706,0.17391254497462083,89,1,54.25,31;40;142;146
4PEDA,89,48,1.7155282497406006,0.8057205480076498,D3,bin=mid,4,C0,0.8057205480076498,1.656181812286377,0.965406318745729,0.1596857707380792,89,1,70.0,16;22;151;167
4PEDA,89,48,1.7155282497406006,0.8057205480076498,D3,bin=far,4,C0,0.8057205480076498,1.6591931581497192,0.9671616648694654,0.16144111686181561,89,1,91.75,3;173;186;189
4PEDA,89,48,1.7155282497406006,0.8057205480076498,D3,bin=veryfar,4,C0,0.8057205480076498,1.6579289436340332,0.9664247405338403,0.1607041925261905,89,1,172.75,226;234;261;326
3ZSJA,87,21,1.4782747030258179,0.8151154288716889,D1,k_far=2,2,C0,0.8151154288716889,1.2773579359054565,0.8640869882241011,0.048971559352412264,87,1,86.5,0;1
3ZSJA,87,21,1.4782747030258179,0.8151154288716889,D1,k_far=4,4,C0,0.8151154288716889,1.3164843320846558,0.8905545967809635,0.07543916790927463,87,1,85.5,0;1;2;3
3ZSJA,87,21,1.4782747030258179,0.8151154288716889,D1,k_far=8,8,C0,0.8151154288716889,1.349603533744812,0.9129585529552564,0.09784312408356755,87,1,83.5,0;1;2;3;4;5;6;7
3ZSJA,87,21,1.4782747030258179,0.8151154288716889,D1,k_far=16,16,C0,0.8151154288716889,1.3808906078338623,0.9341231403117268,0.11900771144003797,87,1,79.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
3ZSJA,87,21,1.4782747030258179,0.8151154288716889,D2,mask_far_k=8,8,FULL,1.0,1.4772977828979492,0.9993391484506439,-0.000660851549356134,87,1,83.5,0;1;2;3;4;5;6;7
3ZSJA,87,21,1.4782747030258179,0.8151154288716889,D3,bin=near,4,C0,0.8151154288716889,1.302406907081604,0.8810317219226999,0.06591629305101099,87,1,25.5,59;61;65;113
3ZSJA,87,21,1.4782747030258179,0.8151154288716889,D3,bin=mid,4,C0,0.8151154288716889,1.2638006210327148,0.8549159492791799,0.03980052040749105,87,1,39.75,48;52;122;137
3ZSJA,87,21,1.4782747030258179,0.8151154288716889,D3,bin=far,4,C0,0.8151154288716889,1.3100601434707642,0.8862088627974608,0.07109343392577194,87,1,65.25,17;19;20;31
3ZSJA,87,21,1.4782747030258179,0.8151154288716889,D3,bin=veryfar,4,C0,0.8151154288716889,1.316483974456787,0.8905543548584927,0.0754389259868038,87,1,85.5,0;1;2;3
3C8MA,89,46,1.7424205541610718,0.7477716766748882,D1,k_far=2,2,C0,0.7477716766748882,1.4770978689193726,0.8477275278875226,0.0999558512126344,89,1,88.5,0;1
3C8MA,89,46,1.7424205541610718,0.7477716766748882,D1,k_far=4,4,C0,0.7477716766748882,1.5828814506530762,0.9084382337392655,0.16066655706437727,89,1,87.5,0;1;2;3
3C8MA,89,46,1.7424205541610718,0.7477716766748882,D1,k_far=8,8,C0,0.7477716766748882,1.640073299407959,0.9412614511986228,0.19348977452373461,89,1,85.5,0;1;2;3;4;5;6;7
3C8MA,89,46,1.7424205541610718,0.7477716766748882,D1,k_far=16,16,C0,0.7477716766748882,1.857601523399353,1.0661040005314548,0.3183323238565666,89,1,81.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
3C8MA,89,46,1.7424205541610718,0.7477716766748882,D2,mask_far_k=8,8,FULL,1.0,1.7271363735198975,0.9912281908034922,-0.008771809196507774,89,1,85.5,0;1;2;3;4;5;6;7
3C8MA,89,46,1.7424205541610718,0.7477716766748882,D3,bin=near,4,C0,0.7477716766748882,1.529219388961792,0.8776408114044945,0.12986913472960626,89,1,50.5,41;42;142;143
3C8MA,89,46,1.7424205541610718,0.7477716766748882,D3,bin=mid,4,C0,0.7477716766748882,1.5619993209838867,0.8964536817783046,0.14868200510341645,89,1,60.75,30;32;146;159
3C8MA,89,46,1.7424205541610718,0.7477716766748882,D3,bin=far,4,C0,0.7477716766748882,1.559195637702942,0.8948446079675938,0.1470729312927056,89,1,93.5,0;176;186;190
3C8MA,89,46,1.7424205541610718,0.7477716766748882,D3,bin=veryfar,4,C0,0.7477716766748882,1.570800542831421,0.9015048284871264,0.15373315181223823,89,1,165.5,210;237;285;286
1G3QA,115,29,1.5818637609481812,0.6596549942782902,D1,k_far=2,2,C0,0.6596549942782902,1.3042631149291992,0.8245103953499852,0.16485540107169494,115,1,114.5,0;1
1G3QA,115,29,1.5818637609481812,0.6596549942782902,D1,k_far=4,4,C0,0.6596549942782902,1.369479775428772,0.8657381307021632,0.206083136423873,115,1,113.5,0;1;2;3
1G3QA,115,29,1.5818637609481812,0.6596549942782902,D1,k_far=8,8,C0,0.6596549942782902,1.3964452743530273,0.8827847940052609,0.22312979972697067,115,1,111.5,0;1;2;3;4;5;6;7
1G3QA,115,29,1.5818637609481812,0.6596549942782902,D1,k_far=16,16,C0,0.6596549942782902,1.5643689632415771,0.9889403890913352,0.329285394813045,115,1,107.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
1G3QA,115,29,1.5818637609481812,0.6596549942782902,D2,mask_far_k=8,8,FULL,1.0,1.5794155597686768,0.9984523312057942,-0.0015476687942057588,115,1,111.5,0;1;2;3;4;5;6;7
1G3QA,115,29,1.5818637609481812,0.6596549942782902,D3,bin=near,4,C0,0.6596549942782902,1.3753600120544434,0.8694554145611391,0.20980042028284884,115,1,35.25,146;148;153;154
1G3QA,115,29,1.5818637609481812,0.6596549942782902,D3,bin=mid,4,C0,0.6596549942782902,1.3838317394256592,0.8748109499620751,0.21515595568378487,115,1,51.0,65;157;169;173
1G3QA,115,29,1.5818637609481812,0.6596549942782902,D3,bin=far,4,C0,0.6596549942782902,1.3528203964233398,0.8552066428353153,0.19555164855702512,115,1,71.75,44;47;176;202
1G3QA,115,29,1.5818637609481812,0.6596549942782902,D3,bin=veryfar,4,C0,0.6596549942782902,1.3477040529251099,0.8519722660043023,0.1923172717260121,115,1,109.25,11;17;231;234
3NY7A,50,26,1.538921594619751,0.6996702405454626,D1,k_far=2,2,C0,0.6996702405454626,1.1401844024658203,0.7408983059644089,0.0412280654189463,50,1,49.5,0;1
3NY7A,50,26,1.538921594619751,0.6996702405454626,D1,k_far=4,4,C0,0.6996702405454626,1.2747994661331177,0.8283719395386776,0.12870169899321504,50,1,48.5,0;1;2;3
3NY7A,50,26,1.538921594619751,0.6996702405454626,D1,k_far=8,8,C0,0.6996702405454626,1.2688764333724976,0.824523119182054,0.12485287863659145,50,1,46.5,0;1;2;3;4;5;6;7
3NY7A,50,26,1.538921594619751,0.6996702405454626,D1,k_far=16,16,C0,0.6996702405454626,1.2135376930236816,0.7885636911369304,0.0888934505914678,50,1,42.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
3NY7A,50,26,1.538921594619751,0.6996702405454626,D2,mask_far_k=8,8,FULL,1.0,1.5199834108352661,0.9876938605249969,-0.012306139475003142,50,1,46.5,0;1;2;3;4;5;6;7
3NY7A,50,26,1.538921594619751,0.6996702405454626,D3,bin=near,4,C0,0.6996702405454626,1.263066291809082,0.8207476561670906,0.12107741562162799,50,1,32.25,18;22;83;86
3NY7A,50,26,1.538921594619751,0.6996702405454626,D3,bin=mid,4,C0,0.6996702405454626,1.2797437906265259,0.8315847896999166,0.131914549154454,50,1,41.5,1;9;87;89
3NY7A,50,26,1.538921594619751,0.6996702405454626,D3,bin=far,4,C0,0.6996702405454626,1.2296760082244873,0.79905046009074,0.09938021954527743,50,1,63.5,107;114;116;117
3JRNA,66,21,1.7185051441192627,0.6861354704601167,D1,k_far=2,2,C0,0.6861354704601167,1.1641861200332642,0.677441161009682,-0.0086943094504347,66,1,65.5,0;1
3JRNA,66,21,1.7185051441192627,0.6861354704601167,D1,k_far=4,4,C0,0.6861354704601167,1.185909390449524,0.6900819555342703,0.003946485074153627,66,1,64.5,0;1;2;3
3JRNA,66,21,1.7185051441192627,0.6861354704601167,D1,k_far=8,8,C0,0.6861354704601167,1.2067975997924805,0.7022368271181211,0.016101356658004384,66,1,62.5,0;1;2;3;4;5;6;7
3JRNA,66,21,1.7185051441192627,0.6861354704601167,D1,k_far=16,16,C0,0.6861354704601167,1.323431372642517,0.7701061455482452,0.0839706750881285,66,1,58.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
3JRNA,66,21,1.7185051441192627,0.6861354704601167,D2,mask_far_k=8,8,FULL,1.0,1.7235801219940186,1.0029531351082204,0.0029531351082203727,66,1,62.5,0;1;2;3;4;5;6;7
3JRNA,66,21,1.7185051441192627,0.6861354704601167,D3,bin=near,4,C0,0.6861354704601167,1.220786452293396,0.7103769555016674,0.02424148504155066,66,1,25.0,36;41;43;44
3JRNA,66,21,1.7185051441192627,0.6861354704601167,D3,bin=mid,4,C0,0.6861354704601167,1.1896322965621948,0.6922483186233834,0.0061128481632667375,66,1,39.0,29;30;102;113
3JRNA,66,21,1.7185051441192627,0.6861354704601167,D3,bin=far,4,C0,0.6861354704601167,1.1929670572280884,0.6941888194576725,0.008053348997555831,66,1,63.0,0;11;118;145
3JRNA,66,21,1.7185051441192627,0.6861354704601167,D3,bin=veryfar,4,C0,0.6861354704601167,1.2018722295761108,0.6993707488679487,0.013235278407832007,66,1,94.5,149;151;170;172
4RVCA,157,29,1.8462138175964355,0.6789243014408577,D1,k_far=2,2,C0,0.6789243014408577,1.2837824821472168,0.6953595893993245,0.016435287958466827,157,1,156.5,0;1
4RVCA,157,29,1.8462138175964355,0.6789243014408577,D1,k_far=4,4,C0,0.6789243014408577,1.289169192314148,0.6982772959594151,0.01935299451855743,157,1,155.5,0;1;2;3
4RVCA,157,29,1.8462138175964355,0.6789243014408577,D1,k_far=8,8,C0,0.6789243014408577,1.3426555395126343,0.7272481262547488,0.04832382481389108,157,1,153.5,0;1;2;3;4;5;6;7
4RVCA,157,29,1.8462138175964355,0.6789243014408577,D1,k_far=16,16,C0,0.6789243014408577,1.4102680683135986,0.7638703896982043,0.08494608825734662,157,1,149.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
4RVCA,157,29,1.8462138175964355,0.6789243014408577,D2,mask_far_k=8,8,FULL,1.0,1.8370980024337769,0.9950624271816325,-0.004937572818367486,157,1,153.5,0;1;2;3;4;5;6;7
4RVCA,157,29,1.8462138175964355,0.6789243014408577,D3,bin=near,4,C0,0.6789243014408577,1.3634669780731201,0.7385206226265829,0.05959632118572522,157,1,33.25,124;187;190;194
4RVCA,157,29,1.8462138175964355,0.6789243014408577,D3,bin=mid,4,C0,0.6789243014408577,1.3252896070480347,0.7178418850604281,0.03891758361957043,157,1,50.5,109;110;207;214
4RVCA,157,29,1.8462138175964355,0.6789243014408577,D3,bin=far,4,C0,0.6789243014408577,1.3126654624938965,0.7110040288848236,0.03207972744396592,157,1,79.75,68;76;91;240
